station,name,latitude,longitude,elevation,date,prcp,tmax,tmin,location
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-18,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-19,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-20,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-21,0.17,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-22,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-23,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-24,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-25,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-26,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-27,0.11,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-28,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-02-29,0.03,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-01,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-02,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-03,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-04,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-05,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-06,0.06,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-07,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-08,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-09,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-10,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-11,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-12,0.02,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-13,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-14,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-15,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-16,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-17,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-18,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-19,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-20,0.02,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-21,0.07,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-22,0.49,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-23,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-24,0.04,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-25,0.12,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-26,0.17,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-27,0.06,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-28,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-29,0.04,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-30,0.04,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-03-31,1.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-01,1.80,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-02,0.42,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-03,0.02,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-04,0.12,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-05,0.02,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-06,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-07,0.03,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-08,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-09,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-10,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-11,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-12,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-13,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-14,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-15,0.07,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-16,0.04,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-17,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-18,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-19,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-20,0.03,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-21,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-22,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-23,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-24,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-25,0.19,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-26,0.41,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-27,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-28,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-29,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-04-30,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-01,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-02,0.04,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-03,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-04,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-05,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-06,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-07,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-08,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-09,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-10,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-11,0.22,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-12,0.19,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-13,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-14,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-15,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-16,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-17,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-18,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-19,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-20,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-21,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-22,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-23,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-24,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-25,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-26,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-27,0.06,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-28,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-29,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-30,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-05-31,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-01,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-02,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-03,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-04,0.02,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-05,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-06,0.07,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-07,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-08,0.03,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-09,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-10,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-11,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-12,0.03,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-13,0.07,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-14,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-15,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-16,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-17,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-18,0.08,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-19,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-20,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-21,0.02,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-22,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-23,0.03,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-24,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-25,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-26,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-27,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-28,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-29,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-06-30,0.00,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-01,0.06,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-02,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-03,0.04,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-04,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-05,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-06,0.12,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-07,0.64,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-08,0.05,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-09,0.06,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-10,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-11,0.07,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-12,0.01,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-13,0.13,,,POINT(21.3103 -157.8458)
USC00518316,"PUNCHBOWL CRATER 709, HI US",21.3103,-157.8458,103.0,2000-07-14,0.10,,,POINT(21.3103 -157.8458)
